driveruuid,week_date,Km
d1326348-cea6-4e6b-bf82-b536959797ad,8/15/2022,837.37
c0f9c90a-44fa-4249-a8a3-7629576c1d0e,8/15/2022,888.47
0c09298b-4156-483c-b8ca-f7bff13693d3,8/15/2022,418.78
8b4a852b-a20e-4c9a-95cd-fe4a532033a1,8/15/2022,993.1
fed9343c-8330-415e-ac41-9882cfa6d0e1,8/15/2022,1180.39
a4872756-9e01-49d5-b1b0-998b89255805,8/15/2022,924.76
5dd17596-5fbf-45e0-83fc-03051c652f3e,8/15/2022,1113.03
7aaa534b-c9e7-4179-88f8-7ff117e532e8,8/15/2022,797.42
a20cd138-ffad-455d-a834-a6344531b3dc,8/15/2022,316.38
27b43006-eaa1-4cab-9d4d-7d964ff20c01,8/15/2022,647.75
208e8401-5bae-45ec-aa3d-4f27c9d708af,8/15/2022,378.12
238abf7a-3126-4941-b34c-9f103fda244c,8/15/2022,783.48
29aaa2be-bc3f-4157-80ae-5ddef1eb5e81,8/15/2022,431.67
20572504-15d7-4af0-8446-2a1f8c07a0de,8/15/2022,1103.17
38672f8a-80f5-4d99-8bc2-687bf3bbbc6c,8/15/2022,178.31
145a6f5c-a37f-4935-8063-4feffbbbc2eb,8/15/2022,246.39
7e770f9d-e3e7-4cf7-9790-80948d1f1ca7,8/15/2022,499.89
c67670bd-a5a4-4bcd-8eca-72520c62e7e7,8/15/2022,479.29
e989d85d-3796-4958-97d5-a5e1bbbf5b4e,8/15/2022,276.07
e2538684-2159-426b-91e6-0556038afe8f,8/15/2022,255.64
67708ccc-f79e-4fa4-9e07-bf70ef8f59e8,8/15/2022,877.79
0c4f1e87-6617-416f-a72f-486156d86a27,8/15/2022,705.99
77e1eae2-e66e-4aaa-8fc5-6f0c0b02489e,8/15/2022,813.3
1c203a2c-df6f-4c10-b3a0-32a4c2d1f74c,8/15/2022,1070.23
34e8476d-0af3-4470-ac87-9889108f6e8f,8/15/2022,1170.79
4f3b7d33-077a-447e-88ab-e07c67add6f4,8/15/2022,745.85
6d4142b7-ea66-42bd-a865-5242639b4216,8/15/2022,915.45
e466931e-984c-49d4-8ea8-fcf214e20a58,8/15/2022,1118.24
4bda7aff-20b6-4a80-9950-94f5be53d367,8/15/2022,1402.68
40d49b0e-cd87-4696-bb4a-b3f8deea9958,8/15/2022,991.02
c56ea745-1639-4398-9101-7cbe58d211ff,8/15/2022,1159.49
e2f76e82-a97f-4bd2-ba8c-1c9d9d35192d,8/15/2022,330.01
c026ba66-b8ec-49bc-9058-67fa85752301,8/15/2022,429.36
60bce9f9-e050-4bd3-8b63-2f6498efab0a,8/15/2022,700.71
c8ca3cef-113b-4599-8bcf-0c287fc0c8f0,8/15/2022,1083.63
db221873-f42c-44cb-a5c6-8f1b3785b6f8,8/15/2022,725.32
cf1a5f00-9bd3-487f-a27b-058fe00bc2df,8/15/2022,1183.88
56361cbb-8dc3-4a2e-9b6d-42de9414a745,8/15/2022,103.17
5dc8055d-e535-4fdc-b7d7-116709cc9dec,8/15/2022,886.51
8c59aa8b-4529-41d0-9abe-206b8a116a2d,8/15/2022,1140.96
0f52f8b9-6385-4655-97bf-5b734e4f92f5,8/15/2022,989.96
24d5f3c1-0cb2-4b04-bcdd-a7839ce0dbe3,8/15/2022,1103.92
35c8d666-166e-4173-af0f-e20c48987d7b,8/15/2022,1068.59
9f90b9f5-1215-452c-9142-12e362b281b0,8/15/2022,715.17
42ee5e58-6f88-4e20-8f8e-7ba4ee109f9c,8/15/2022,1210.24
ce64dbec-c118-41c8-a9f8-44af3cd4128b,8/15/2022,881.61
e55b1c1e-c339-4d09-9b3b-282418f2bd1b,8/15/2022,826.07
fbc785fd-134d-49a2-b35a-d1d3bcde73c4,8/15/2022,713.52
1fef8b23-2a71-4a40-803f-ba9b045cc1e5,8/15/2022,1027.15
682489c7-4f46-4895-a74c-a50838aa9f43,8/15/2022,761.58
e2855af3-a307-459e-bd87-2d18f7cc1642,8/15/2022,625.87
8a7cc961-2246-4f6a-a0d5-87303e2119dc,8/15/2022,1044.01
4e170272-8b1a-4e85-b3f4-2c83a3161902,8/15/2022,576.28
4e83185b-9368-44f7-8577-0b6a29c9d91a,8/15/2022,999.49
c6fe8de8-33e4-4b71-a6a4-b72be1ce2400,8/15/2022,649.49
e7a55935-68d3-49e5-bda6-6b1daef94462,8/15/2022,739.9
0c366c76-54b5-4e73-92ae-2dafc8d2e38e,8/15/2022,593
f006d0f8-338e-414c-af1d-68c8321af2a5,8/15/2022,575.38
e6f6aa6c-40a9-420c-8b51-0b2d931f0203,8/15/2022,862.7
99a45bf3-4792-475d-8ee8-209f4b8a9033,8/15/2022,930.86
b45df3a1-f7dc-4192-a2fe-a89e8dd66d9a,8/15/2022,689.7
8bce18af-828b-4e9b-855f-2cce3f33dd10,8/15/2022,655.68
101b2bac-23bc-492e-9241-7d9b484540b7,8/15/2022,846.76
69d0909d-d7c9-4b97-b236-32415706da26,8/15/2022,942.33
d0cc5812-d550-4d17-a491-50787b4a294b,8/15/2022,960.46
2881b63c-4326-4a16-b5a2-cfe7e260ddab,8/15/2022,851.63
fe6049d6-4030-40db-bf47-c635cbec14f2,8/15/2022,745.68
1b741936-1733-4379-bec1-024a632fafd1,8/15/2022,1101.8
ba5a9791-18d3-4533-b2f9-e4b278a3bc85,8/15/2022,724.72
12dab76f-3a06-48aa-a63c-ff9feb40e17c,8/15/2022,623.54
99f4185f-aeef-40aa-a2a1-56b077d7374a,8/15/2022,404.44
b3c79cdf-28c5-4055-9517-966d680b676d,8/15/2022,1052.5
52d6c63b-a89d-439e-8533-b05fa9dc0426,8/15/2022,810.46
313bb4b3-5066-4ccb-8a3f-836dca01e975,8/15/2022,188.49
2bc99e92-42c4-45fc-a383-e847e6c14401,8/15/2022,1190.14
5ff74a5d-d4e9-487e-b949-2476fb9a054b,8/15/2022,1044.78
33144ab6-2e75-4214-9d13-865c3068626e,8/15/2022,796.95
43d5771f-4f61-49cd-8e0f-af0e3cd887d4,8/15/2022,1083.36
6709d813-f529-4201-b252-8672867b4a70,8/15/2022,225.84
3dde628a-6303-4ac1-b3ff-ae7e4b912117,8/15/2022,690.59
bb1909a1-d860-4e80-bb35-919cae7bfd11,8/15/2022,1055.45
3d2ae2a7-3ce8-4a79-be63-9f796e96fc95,8/15/2022,287.59
331bc78d-1080-4026-ac32-7c50a32c1fad,8/15/2022,772.62
e17472e1-3334-41af-a6a7-b8684e8fbc86,8/15/2022,506.11
3ff46400-49f4-411b-8d56-049e45148773,8/15/2022,144.97
f13beaa7-359d-42db-910f-3a623f1b9d2d,8/15/2022,1087.63
fc83c8e0-dc49-4c74-bc0e-443847a8e79a,8/15/2022,748.61
6522fae7-8704-429e-90a7-d449096356f8,8/15/2022,597.11
56b4d08f-5801-4a18-a1d6-765f0d713ffe,8/15/2022,670.81
38a846ca-58c2-4445-b666-a5321ad6cd2c,8/15/2022,446.39
0625847f-3462-4495-819e-384d752ca1ce,8/15/2022,509.77
e9a4a06a-3856-42db-a93b-9422d6547275,8/15/2022,101.73
c4ec84fd-fca4-466f-8f23-b4739399d0ff,8/15/2022,641.64
68c7f500-5094-43b3-81cc-b2ea837786df,8/15/2022,1080.94
a2a19d37-7297-48e6-84b0-b92c66d8aa2d,8/15/2022,421.52
457fd69d-4fb1-4ee2-9bec-0f3404e0f28a,8/15/2022,769.61
47e68ac4-d0f5-4605-8dd7-ff5d1a5a73ef,8/15/2022,520.31
2ac0d2a5-ebe1-47d9-b5f9-2de3858d1c2f,8/15/2022,1017.06
33ae7c72-2299-4873-ad4d-c11af00ee63a,8/15/2022,407.93
8e34fca2-0335-4f45-b7a8-61df0b37e1de,8/15/2022,798.67
ebd30d03-eb87-47e4-90c1-94d04bb978bf,8/15/2022,1310.3
e2f15ba8-0522-4eca-b230-3c9e019323cf,8/15/2022,617.8
a154c8a3-72b9-467a-83c8-ea61b3a55ce2,8/15/2022,1096.85
9a9bf728-19ad-465c-a8f9-e6414e302d13,8/15/2022,569.49
d4b63da3-87c6-45ca-a08f-e94823b1a73d,8/15/2022,383.47
43d997ed-0f61-4f2e-9b3a-8d8fccadac37,8/15/2022,949.4
6399dff6-daf9-4bbf-9a5b-dfb4cd6d8e4e,8/15/2022,1189.27
3fd48572-2d65-4a51-bda9-bf61c66a901d,8/15/2022,944.56
cf321c7e-ab85-4d7d-b13c-a090f23ec8b7,8/15/2022,59.89
d1cbc53f-d1d2-45ef-882f-1afd260e2f0a,8/15/2022,910.27
73fb7937-cd86-4158-8061-8ceddee7ee0c,8/15/2022,970.07
b02a0c2d-a266-4aad-83f5-b5fb6e113550,8/15/2022,314.04
58967e29-973e-490c-a342-e09ce77325a2,8/15/2022,639.53
02a7b2c6-243b-45ce-871c-c10ca8f7d7ea,8/15/2022,598.77
f353535f-71a0-4411-8b12-18a75545d358,8/15/2022,321.08
0ce77c3e-816e-4db0-9fcf-5981b478d186,8/15/2022,327.83
70606f44-e230-4729-8a4a-969de43deabc,8/15/2022,1256.76
4cab4849-9db8-437b-b734-2b530946743f,8/15/2022,832.2
2a2f216a-adfa-4bcc-960b-9a114c49f973,8/15/2022,697.79
29d6112d-9964-4152-b2cc-34d483f24f48,8/15/2022,421.01
decc8f1f-25a4-455b-8604-ea95cb8e9767,8/15/2022,695.6
9f593d65-58c2-4d60-a71d-29f00b5cd83e,8/15/2022,908.23
8c79b0dd-340f-421d-9377-1985c7b1ddb1,8/15/2022,840.19
85fa6b68-5df3-4b55-a80e-2e9055ca988f,8/15/2022,525.42
d923bfe5-9bab-4ed6-b56d-c82d86f3fab2,8/15/2022,894.18
e9759a93-f3bc-4853-8838-fbfe11cab93a,8/15/2022,482.61
0f5424d4-1087-4ce0-b7c7-63bde3b95e12,8/15/2022,917.93
2dff55dd-80ee-42c7-9ed7-66a568fed9af,8/15/2022,471.9
55854451-7a0f-4793-96db-8438df514c19,8/15/2022,1092.37
aa304e2d-91ff-4938-b1b6-4acaeb77aea5,8/15/2022,487.32
0d2b7d46-dbb4-451d-82a3-902932043010,8/15/2022,304.24
2e9367b5-48cb-4329-9ba8-fae5fba9eee2,8/15/2022,1011.01
a4212f8f-a09a-4fea-af7e-ff0c957a3d0e,8/15/2022,485.03
df9c30c5-4201-4c1b-a9a1-892d2f0c3fb5,8/15/2022,280.62
4bcf410f-c258-4a29-9637-94cf8298e939,8/15/2022,534.55
8f1e51e1-d7ec-43a0-99b2-5a87fd008206,8/15/2022,415.35
a4928b3f-3491-403e-b305-3d18c296e6ca,8/15/2022,413.57
063b2cec-2dee-416f-acac-2507e69a7ec6,8/15/2022,1189.01
2a3cdc51-ee67-48ad-9560-b8ced087a916,8/15/2022,961.65
c5116f8a-0293-40e2-be59-ae2cd7c12f83,8/15/2022,811.4
b47b8364-1f43-4226-969c-7bbae2e76e4b,8/15/2022,1061.63
79e2cc5e-8ed5-4ec8-8682-37d45711c58a,8/15/2022,672.03
7ee92e65-d263-4c6d-abe6-f4974422359b,8/15/2022,919.19
e29004a4-9a76-4921-bb93-316ec9072f48,8/15/2022,667.92
32d595fe-863f-41fe-b167-8cdc9d7e1253,8/15/2022,756.64
6cb75488-7eea-4164-a8ab-53721e1c519f,8/15/2022,1135.2
88c87212-f2b2-415f-825d-8d19c4f4d13c,8/15/2022,1055.92
0e6eb0ef-927c-4692-bbd6-33926f5bc7b0,8/15/2022,869.96
0063547a-f1c8-45b4-8c0e-ea4df483dc48,8/15/2022,52.68
2ca33846-d585-49cd-9326-4641b7440146,8/15/2022,149.62
a72fde35-039d-4ae9-aa6b-f73b17cb05d0,8/15/2022,786.55
0a14700d-fa50-4fd6-838a-370c2eea8578,8/15/2022,1029.21
01401f8e-c5fc-44a2-bb63-0b8656948c0e,8/15/2022,615.53
70c93e5d-d62f-45b7-af1d-bc2c9e188a16,8/15/2022,517.13
f436f2e6-225a-4c76-873b-d9390d9be8a6,8/15/2022,1288.73
8c996da7-cccd-4c3a-a345-8e6977f72637,8/15/2022,310.05
c92be02e-a747-4e25-ab80-2bb11e189fe5,8/15/2022,74.06
33232411-8391-4447-9e62-9d94ffde6ada,8/15/2022,497.98
ccb009b0-dc82-4a4c-8d0c-369a834c352a,8/15/2022,918.49
4598d4d1-35fd-4bf8-8d51-18cd1efbf57b,8/15/2022,473.68
6cf4042a-dded-420f-8740-480c6ab40767,8/15/2022,783.53
a00be767-7f92-4533-b7d0-54a7503f9454,8/15/2022,733.57
77b81817-aade-4bec-b58d-76ced4a1c750,8/15/2022,673.19
22cbcbdd-c590-448c-b6a7-a379725d6b6c,8/15/2022,1020.27
6f9dd1cf-9f0d-44c4-8361-62b656ca0552,8/15/2022,581.6
7835aaba-3b98-453a-b8e5-9148ef1d5cb8,8/15/2022,191.33
62b94e46-02da-4461-a20a-2737e6e01ea7,8/15/2022,847.77
f6ead1d9-3d99-4947-b1a4-26480aa55659,8/15/2022,172.77
046fa4d6-388c-442e-937d-c1c573617772,8/15/2022,982.57
54f31846-0e53-4cc2-90b9-d9023b69bebb,8/15/2022,927.43
f7c13930-1ec5-4f9a-bdc3-a2d21ebe12da,8/15/2022,514.82
39eab57d-3fee-490c-8c1c-1bacbeb7e41a,8/15/2022,799.22
d067cab4-0091-4247-839c-f303bdd94c82,8/15/2022,460.26
f3985231-af27-4636-8e1e-fce1e889bb1e,8/15/2022,285.02
d1a2b89a-0a01-456e-b6c2-6cbb72f83a06,8/15/2022,809.42
0fe3fba1-db63-4450-a591-ebd8e6914a83,8/15/2022,364.39
8bc25772-5c75-4490-b3d9-33310bb75b61,8/15/2022,301.48
bbd2559a-8108-4869-87b4-107078613716,8/15/2022,1212.65
717d5a12-0551-4c23-94d1-58932f33b92f,8/15/2022,1166.28
1acf1f60-9e22-4f58-b29d-2b9f61d3ed02,8/15/2022,1009.77
385ce7b2-f03c-4de8-90e9-df418be29a10,8/15/2022,869.98
c5f22dea-209b-4ad2-b010-1e8537eb0000,8/15/2022,926.69
3262e864-3462-40b4-8790-3f26d8b34b41,8/15/2022,445.03
9f65bcb0-3d7e-4be1-96e1-6d14231cd2a3,8/15/2022,1245.78
c2a07fe0-64cc-466c-b324-63f87a312455,8/15/2022,822.38
39755b89-7785-478c-bf33-fc48a54dec00,8/15/2022,195.43
f6b88ad3-d0d9-4400-9309-b6807b61d713,8/15/2022,965.63
1c47bcab-d8f7-43a4-98cc-6c8a8d9e9128,8/15/2022,933.32
4df86fc1-3177-4b4c-9319-8f504e59f21c,8/15/2022,338.23
9e825524-93af-491f-ae89-5e62af7e3c4c,8/15/2022,679.03
d809c9dc-ec35-401e-8d5b-2c53251359ae,8/15/2022,326.88
01dd1974-3fbc-4e03-aa2b-76e7b87c7f5c,8/15/2022,542.79
d83e09ba-fc88-4c6f-90de-babc0a6f9ebb,8/15/2022,1012.31
b0676c04-3f75-4404-bade-cd0ba58844d1,8/15/2022,1210.64
122f7667-e001-49e6-8f06-f162ebac6c0a,8/15/2022,289.09
4268826b-dc7d-4c15-bb64-2e018d76a1f6,8/15/2022,637.51
d50a3cd6-de61-4e0e-84b1-cdfd8faedf36,8/15/2022,165.72
2d4184d8-5f69-4c03-baf4-c2c0b82aaa63,8/15/2022,1041.11
ace53466-4e04-4c8d-b9cc-e12fe59f8e10,8/15/2022,694.54
2b3aed53-3e09-4c0a-99fc-0e923d96aa02,8/15/2022,12.67
4663d1c7-953c-4fcd-b956-59589ace05f1,8/15/2022,737.48
3cbd0b21-94c2-4c9b-bf03-2caff52aa6ec,8/15/2022,0
1ccbc76b-5e86-4d30-87dc-d8d5e07a6d8a,8/15/2022,906.02
696da4f8-fd6f-4fc5-98a1-9e0c7bd72ea1,8/15/2022,1103.7
2a996f12-5110-4f49-8488-d851c395f643,8/15/2022,866.73
d1401f68-97b0-4c02-8d5a-fc9d69d67baf,8/15/2022,1331.23
1d1f0c5c-ffcc-4223-9e08-21cf85fd24c3,8/15/2022,1005.05
d8bcf781-5d6c-4495-ae84-22a1e4854ab2,8/15/2022,887.06
05cc231f-b665-4346-b3f8-057648d6b8ea,8/15/2022,484.34
85fb861d-d0da-4e7b-a8df-f8b075e9e27c,8/15/2022,1101.19
c9987c46-fee6-4b7f-9993-540327553dae,8/15/2022,931.63
ac1fa0bb-2122-48e4-8831-905be3ef0690,8/15/2022,1080.77
0c358067-f69e-4ace-864a-365d4a2edb35,8/15/2022,375.55
1ae8849f-65ac-4923-aae8-4008064eb02c,8/15/2022,845.61
315b1906-7c4a-4c88-ae96-5078475a0d1a,8/15/2022,608.31
c5a61429-0cb6-4efd-a38a-6e95555a1aa8,8/15/2022,943.02
1875f7cb-c20f-4032-8deb-c49d1e6cea2e,8/15/2022,383.35
ccd5f0f1-a8f3-4723-af1f-29e49bf93b4f,8/15/2022,967.16
45b9f293-e216-4c4f-882c-97d9c14aede3,8/15/2022,631.26
11d797c5-d1ef-4e2e-a1b0-045651d8196a,8/15/2022,849.49
e1dc2b8b-ead9-42a1-a1c8-ebfc2d8c0fbe,8/15/2022,277.28
449dc3b6-aab7-4fe6-90d8-96b61023f85b,8/15/2022,1140.16
b10b31e4-41c7-483a-a996-9ccf1c28a092,8/15/2022,176.59
a4fa303f-16b0-410e-a7b1-7d7f0d511454,8/15/2022,927.19
dcd23a1e-f5c0-4157-bf95-372c357b9dbf,8/15/2022,422.69
015f7e90-b9a4-40e0-8702-b64d5658ee10,8/15/2022,256.86
0facddd9-9e3c-464b-9a75-c0670c8f6880,8/15/2022,557.46
4a9cf0a3-8a9c-4b83-a96d-40c88efa8224,8/15/2022,763.82
323201ca-8674-4758-be32-7369a820c1c4,8/15/2022,864.76
21da7870-71ed-4bc7-ada1-5afbb9bcf8bb,8/15/2022,560.64
381c3d67-39d6-4866-8249-05299405d188,8/15/2022,751.63
98bec632-5953-4e32-a109-322d1903bdb4,8/15/2022,723.64
e5f6d686-c02b-4b04-b2f4-0a8de64f8bc7,8/15/2022,725.48
cdda00df-da27-4304-905d-3d7f734af2df,8/15/2022,500.27
89642f6a-b855-41ff-8368-ca13e8627765,8/15/2022,1144.28
496038a3-e8d3-4ed3-a7a9-91bc071ce6e5,8/15/2022,350.33
34d33c7e-2f23-48ef-a957-59ab8bd5eb1e,8/15/2022,808.58
7aeea188-689a-494a-b54e-792ca52d444a,8/15/2022,775.79
53a49fa2-8f9f-4db5-b366-8f82fb7642df,8/15/2022,1317.4
b356f2fd-14dd-4671-9e48-e9a2b7c8ce55,8/15/2022,558.97
f8acbfc6-dbf5-42ec-9ae2-64c90874d815,8/15/2022,34.09
b692cec6-2666-408d-8b27-206f0386c77a,8/15/2022,240.88
e568f1b6-230d-4f02-9a48-b3b1f6abe06c,8/15/2022,1136.59
0d6ac5c2-fa79-4ba7-8c76-89f31989dc60,8/15/2022,970.21
642190f4-6e94-464d-b722-af7053996efe,8/15/2022,1047.37
39926f66-aa59-42b6-b0d4-3b3f74e9e6c1,8/15/2022,755.81
ad704b7b-12c7-4f01-9610-3e6e298f3452,8/15/2022,482.61
067be17a-38d3-4a03-89f6-8755902ded15,8/15/2022,685.06
1d104f10-c52b-4ec8-85bd-b829d73acfc9,8/15/2022,185.32
10331f84-271a-4d04-87db-c1f06705b140,8/15/2022,1157.43
aaa6c3f6-f318-48af-a618-227129cef951,8/15/2022,909.68
f810980d-f9e5-433d-8d7b-6fd0b28ef69f,8/15/2022,772.61
d5b92e0a-b71d-4fe4-9590-c784e402246a,8/15/2022,587.61
a47f18fb-8ecc-4ea9-9bed-74dc50e50959,8/15/2022,1011.89
0c219f52-1435-4b21-994a-6a3bd25d974e,8/15/2022,772.74
2381265f-c6b6-4eed-b612-05be3016ce84,8/15/2022,901.53
a98816f6-2b91-4712-88f8-6a59f1fcb8f7,8/15/2022,839.09
7043246b-2b90-4673-ba40-920dc13eb064,8/15/2022,966.33
26a9b6f8-dadc-4b32-96ed-302574e971b7,8/15/2022,132.33
39a93eed-1532-4233-bfcd-a5bb02e1f92c,8/15/2022,626.74
9c6be7ac-5195-4cc3-837d-d0028b069729,8/15/2022,409.28
dd1bc299-951d-4b25-842e-b954a160fb12,8/15/2022,99.78
dd4c536a-7a0f-47d8-a2cd-8bac1938af4a,8/15/2022,923.85
4d8aa9ad-1a8a-4890-883e-a366581e4297,8/15/2022,806.39
05b21f09-82bd-4700-b129-2924d9caa0c8,8/15/2022,1011.67
f461930b-f3b0-42a2-989d-21551dd730ad,8/15/2022,642.15
92679160-f742-4424-a6df-b6424ee49c81,8/15/2022,897.53
14761a49-b3fe-4037-946d-c6fb92592453,8/15/2022,606.74
51f43815-5e86-4089-bb2d-4c4c1ac30b0d,8/15/2022,735.75
cc955133-9e3a-4959-bc22-4eebe4236412,8/15/2022,471.47
b293c6ab-4bca-415f-b9e5-d70b6f904a2b,8/15/2022,1318.64
822089b4-e163-4d09-b643-2d0f64c0c3fa,8/15/2022,599.36
efb2d2bf-17c7-449f-92dc-2a39d6adc0ea,8/15/2022,1035.45
ab0c2d68-737b-4b39-a2bd-a57068184096,8/15/2022,1057.45
5264fe52-4c4e-498b-b05a-63c0960336b5,8/15/2022,853.42
99e0998d-8450-4e08-a69a-91fdbfb2881c,8/15/2022,636.75
1638f514-85b0-4386-8d55-a8c6064e4589,8/15/2022,351.15
b62a318f-7860-448f-978e-726812cb04c3,8/15/2022,118.56
00786bb3-3aa5-4e06-9c30-6fc1facac499,8/15/2022,711.08
89aabb29-b2f8-4d18-8ae1-985785af7199,8/15/2022,141.55
6d9e33c4-0607-4802-92c7-e2d2dd11b4ef,8/15/2022,996.68
dd8bb6bd-e554-4aba-8b43-c80b1a54ba75,8/15/2022,79.25
cd4f5f46-eb52-4acb-b9f1-0201e19f780e,8/15/2022,998.79
5070b315-eba0-4478-bd47-2fc1318bec56,8/15/2022,1055.09
fc2eb0b2-db58-4153-8154-b44deae098f8,8/15/2022,620.28
0bd4c66a-edb4-4b46-b789-903fec02357b,8/15/2022,960.22
13e9b60b-0eab-49bb-8ee7-db8d63489ce9,8/15/2022,691.67
3e54b77a-edb6-4ef5-bc18-3a777cdc4159,8/15/2022,792.23
f62b267a-a6b2-4f8f-80fc-12a3740203f3,8/15/2022,471.72
51c68f62-48e2-41cd-bb27-45c4f79beb69,8/15/2022,213.4
4986c107-d088-4e58-bd53-36b0657dbed9,8/15/2022,1044.46
533ce843-62ab-4e01-82e5-86f146f31639,8/15/2022,381.07
e6da86f3-3fbf-42ae-8dd5-d92d8c763a52,8/15/2022,821.97
33e193cf-2ae5-4763-a586-7d90d15746ca,8/15/2022,1114.35
9476ffec-2adb-4944-aa94-9270e18c9d5a,8/15/2022,605.94
98052e38-401e-4b48-a962-73f160b12dab,8/15/2022,849.56
f681cb50-142f-4042-9482-2f798785e209,8/15/2022,866.68
6c2ca9f5-21f9-483d-b884-62f9712c3d30,8/15/2022,201.6
7109115d-1711-4af4-b4ef-202b1e23b09a,8/15/2022,506.4
03e58d6e-0265-4b6f-9b81-2f272a8b2169,8/15/2022,721.59
968f480d-8a24-4f32-9a93-df62716268fb,8/15/2022,673.36
7ea0bde7-40e4-4e95-b783-1e2baf776393,8/15/2022,612.65
48ce35a3-cc03-412f-aaf0-ebea8ed11fe4,8/15/2022,901.37
b5d818d9-f75f-48d5-8bb2-092e8ced6624,8/15/2022,889.38
e9692576-bcfa-47ea-a5f3-3734849b9916,8/15/2022,1015.11
7c21db56-2274-443d-b03f-cabf7fd622ef,8/15/2022,1220.25
41cd7e3f-bb31-4098-a596-7c462c802def,8/15/2022,904.01
856de445-fc98-4a65-acdf-edd14ba02796,8/15/2022,912.35
297bb058-02a0-40ad-8444-ddc6358c1a49,8/15/2022,592.28
4c4b6e06-7f2e-4bef-a89d-8c35de9c7358,8/15/2022,1227.14
2f43dc08-e7b6-429f-8695-ed152a136311,8/15/2022,973.74
2f6f95d3-b26d-4f80-8925-6062ed0f6ce0,8/15/2022,918.9
a3cc376a-2b8c-40cf-ac34-1ee59d56a2fd,8/15/2022,894.04
4307bb54-20d6-438a-8042-16ee5a97f359,8/15/2022,336.39
03d5f3cc-a6e4-4b6c-8f81-19e26138d8fc,8/15/2022,889.84
9616fbbd-c5f6-4890-9e6b-6a3024f864d5,8/15/2022,795.71
bad04510-1481-45aa-8cd0-badd3586f27a,8/15/2022,933.11
65d7b190-44fc-4ba9-8c83-764a55731611,8/15/2022,1092.13
815f963c-b3f3-4405-a815-de069bd8f240,8/15/2022,599.49
cf9c8a93-2209-4df1-9e64-7735b88cc075,8/15/2022,873.57
c8ed19e3-4ead-46c6-83bb-8e5c744b41f1,8/15/2022,891.05
d202e25b-27cd-4909-9db9-15edf5914a58,8/15/2022,815.2
95fadc96-edd6-402d-8249-a46b7b497888,8/15/2022,930.58
732b01ec-2b31-4e52-aae2-9f5da3382f87,8/15/2022,628.65
8b2601be-e35e-486e-ae8f-95ce9a19eec7,8/15/2022,217.83
f820fb5f-b3ca-472a-b8b9-8c0888d92262,8/15/2022,1117.25
e8a8eb80-853f-4c16-b33a-dd2aed97091b,8/15/2022,1181.97
35acc8d0-9c98-4d8e-966f-5316e3ff77ea,8/15/2022,504.2
aaf6a941-528e-45d2-8f1a-3214424455e1,8/15/2022,947.5
7b031e4a-b037-4893-a278-db9f3ea68f8e,8/15/2022,617.56
edb47c8c-dd35-42ce-9f2f-f0f95ab5ceca,8/15/2022,353.48
f9ee7a0b-de72-4933-a0a2-e77fcb0bb528,8/15/2022,487.63
dd027d4c-d8a6-4c7c-ba75-cdeb02ff4eb3,8/15/2022,1040.38
78d304f5-8499-481b-8816-c5128bfcb259,8/15/2022,996.66
e36986bd-3121-4196-b237-5e4df526015d,8/15/2022,108.44
5645efd0-27c8-4bb2-8266-d78b6445f19d,8/15/2022,1149.27
759f7c10-7a98-4305-a965-2f322c036597,8/15/2022,678.99
83b3b726-5dd8-4a69-8d22-5f7542702767,8/15/2022,1395.25
b6bef22c-4bcd-4f77-9a15-6da40148cce7,8/15/2022,1028.14
99527458-ac64-4fe3-8073-2a4684eb3999,8/15/2022,1092.62
3b504f3e-73ee-4a05-becb-063cac95c1bc,8/15/2022,698.06
b7d1f7e1-1024-45f6-bbe1-71db0c8a9bb1,8/15/2022,1143.99
81c78b50-054c-4932-88c2-23b8c819416d,8/15/2022,785.47
1e3a0ff0-5c9f-4e7e-90a3-972f560c219b,8/15/2022,880.56
ad5a1fc9-880b-4b7e-968f-ea1a0022d82b,8/15/2022,876.98
860f5c99-fa87-439c-94ce-02c62369387a,8/15/2022,1021.36
7645e966-3f56-41f1-bd52-907e58cf7b2c,8/15/2022,812.51
bf5f3f78-6b82-435b-bfe5-e81d0382e6d2,8/15/2022,1083.51
2e5a1f5f-f608-47ef-b746-476b0bef3371,8/15/2022,641.01
1890034f-97fd-48ea-9214-fd0ab9b2501b,8/15/2022,632.52
0b5864ea-2fad-447d-a050-970cd515b846,8/15/2022,752.43
6a54d0bd-c5ee-4a7c-af72-243b926ca236,8/15/2022,797.99
a3bd3f50-7c05-4f54-b101-d44776046b18,8/15/2022,851.99
f5714f36-74f9-43bb-ae4e-06145df187ba,8/15/2022,829.66
99a8eb81-8fa3-4483-81db-94959cfae0c9,8/15/2022,1146.46
4a36995f-198c-4720-895a-b067e8244f67,8/15/2022,1062.87
d3fb4b2e-1139-455b-842e-65e102475bf9,8/15/2022,69.3
8732550e-56b3-4ef6-bd4e-033cd3901a52,8/15/2022,841.35
da82f506-897f-4abf-bc05-c50f38d86f82,8/15/2022,1276.62
c45d4427-617b-41fb-b077-36c86c19e9b2,8/15/2022,1080.14
d528825e-32d3-4700-9d2f-91f086b9d2fe,8/15/2022,740.54
2936666f-6147-4e92-bf65-5149b86224f7,8/15/2022,1245.55
49b21592-f082-438e-9f6b-8c0415b001eb,8/15/2022,1027.63
4453f4fd-7d68-4bfa-9a5b-58cfd131c559,8/15/2022,901.19
